stem,label,fold,embedding_path,is_augmented,aug_idx
250930_170704_A35W_1-1 [1024]_aug3,Dent,0,data\embeddings\Dent\250930_170704_A35W_1-1 [1024]_aug3.npy,True,3
250930_170704_A35W_1-1 [1024]_aug4,Dent,0,data\embeddings\Dent\250930_170704_A35W_1-1 [1024]_aug4.npy,True,4
250930_170704_A35W_1-1 [1024]_aug5,Dent,0,data\embeddings\Dent\250930_170704_A35W_1-1 [1024]_aug5.npy,True,5
250930_170704_A35W_15-3 [16]_aug1,Dent,1,data\embeddings\Dent\250930_170704_A35W_15-3 [16]_aug1.npy,True,1
250930_170704_A35W_15-3 [16]_aug2,Dent,1,data\embeddings\Dent\250930_170704_A35W_15-3 [16]_aug2.npy,True,2
250930_170704_A35W_15-3 [16]_aug3,Dent,1,data\embeddings\Dent\250930_170704_A35W_15-3 [16]_aug3.npy,True,3
250930_170704_A35W_15-3 [16]_aug4,Dent,1,data\embeddings\Dent\250930_170704_A35W_15-3 [16]_aug4.npy,True,4
250930_170704_A35W_15-3 [16]_aug5,Dent,1,data\embeddings\Dent\250930_170704_A35W_15-3 [16]_aug5.npy,True,5
250930_170704_A35W_16-3 [16]_aug1,Dent,3,data\embeddings\Dent\250930_170704_A35W_16-3 [16]_aug1.npy,True,1
250930_170704_A35W_16-3 [16]_aug2,Dent,3,data\embeddings\Dent\250930_170704_A35W_16-3 [16]_aug2.npy,True,2
250930_170704_A35W_16-3 [16]_aug3,Dent,3,data\embeddings\Dent\250930_170704_A35W_16-3 [16]_aug3.npy,True,3
250930_170704_A35W_16-3 [16]_aug4,Dent,3,data\embeddings\Dent\250930_170704_A35W_16-3 [16]_aug4.npy,True,4
250930_170704_A35W_16-3 [16]_aug5,Dent,3,data\embeddings\Dent\250930_170704_A35W_16-3 [16]_aug5.npy,True,5
250930_170704_A35W_18-3 [16]_aug1,Dent,1,data\embeddings\Dent\250930_170704_A35W_18-3 [16]_aug1.npy,True,1
250930_170704_A35W_18-3 [16]_aug2,Dent,1,data\embeddings\Dent\250930_170704_A35W_18-3 [16]_aug2.npy,True,2
250930_170704_A35W_18-3 [16]_aug3,Dent,1,data\embeddings\Dent\250930_170704_A35W_18-3 [16]_aug3.npy,True,3
250930_170704_A35W_18-3 [16]_aug4,Dent,1,data\embeddings\Dent\250930_170704_A35W_18-3 [16]_aug4.npy,True,4
250930_170704_A35W_18-3 [16]_aug5,Dent,1,data\embeddings\Dent\250930_170704_A35W_18-3 [16]_aug5.npy,True,5
250930_170704_A35W_6-2 [16384]_aug1,Dent,1,data\embeddings\Dent\250930_170704_A35W_6-2 [16384]_aug1.npy,True,1
250930_170704_A35W_6-2 [16384]_aug2,Dent,1,data\embeddings\Dent\250930_170704_A35W_6-2 [16384]_aug2.npy,True,2
250930_170704_A35W_6-2 [16384]_aug3,Dent,1,data\embeddings\Dent\250930_170704_A35W_6-2 [16384]_aug3.npy,True,3
250930_170704_A35W_6-2 [16384]_aug4,Dent,1,data\embeddings\Dent\250930_170704_A35W_6-2 [16384]_aug4.npy,True,4
250930_170704_A35W_6-2 [16384]_aug5,Dent,1,data\embeddings\Dent\250930_170704_A35W_6-2 [16384]_aug5.npy,True,5
250930_170704_A35W_7-2 [16]_aug1,Dent,2,data\embeddings\Dent\250930_170704_A35W_7-2 [16]_aug1.npy,True,1
250930_170704_A35W_7-2 [16]_aug2,Dent,2,data\embeddings\Dent\250930_170704_A35W_7-2 [16]_aug2.npy,True,2
250930_170704_A35W_7-2 [16]_aug3,Dent,2,data\embeddings\Dent\250930_170704_A35W_7-2 [16]_aug3.npy,True,3
250930_170704_A35W_7-2 [16]_aug4,Dent,2,data\embeddings\Dent\250930_170704_A35W_7-2 [16]_aug4.npy,True,4
250930_170704_A35W_7-2 [16]_aug5,Dent,2,data\embeddings\Dent\250930_170704_A35W_7-2 [16]_aug5.npy,True,5
250930_170704_A35W_8-2 [16]_aug1,Dent,0,data\embeddings\Dent\250930_170704_A35W_8-2 [16]_aug1.npy,True,1
250930_170704_A35W_8-2 [16]_aug2,Dent,0,data\embeddings\Dent\250930_170704_A35W_8-2 [16]_aug2.npy,True,2
250930_170704_A35W_8-2 [16]_aug3,Dent,0,data\embeddings\Dent\250930_170704_A35W_8-2 [16]_aug3.npy,True,3
250930_170704_A35W_8-2 [16]_aug4,Dent,0,data\embeddings\Dent\250930_170704_A35W_8-2 [16]_aug4.npy,True,4
250930_170704_A35W_8-2 [16]_aug5,Dent,0,data\embeddings\Dent\250930_170704_A35W_8-2 [16]_aug5.npy,True,5
250930_170704_A35W_9-2 [16]_aug1,Dent,2,data\embeddings\Dent\250930_170704_A35W_9-2 [16]_aug1.npy,True,1
250930_170704_A35W_9-2 [16]_aug2,Dent,2,data\embeddings\Dent\250930_170704_A35W_9-2 [16]_aug2.npy,True,2
250930_170704_A35W_9-2 [16]_aug3,Dent,2,data\embeddings\Dent\250930_170704_A35W_9-2 [16]_aug3.npy,True,3
250930_170704_A35W_9-2 [16]_aug4,Dent,2,data\embeddings\Dent\250930_170704_A35W_9-2 [16]_aug4.npy,True,4
250930_170704_A35W_9-2 [16]_aug5,Dent,2,data\embeddings\Dent\250930_170704_A35W_9-2 [16]_aug5.npy,True,5
251003_125510_A35W_21-3 [16]_aug1,Dent,0,data\embeddings\Dent\251003_125510_A35W_21-3 [16]_aug1.npy,True,1
251003_125510_A35W_21-3 [16]_aug2,Dent,0,data\embeddings\Dent\251003_125510_A35W_21-3 [16]_aug2.npy,True,2
251003_125510_A35W_21-3 [16]_aug3,Dent,0,data\embeddings\Dent\251003_125510_A35W_21-3 [16]_aug3.npy,True,3
251003_125510_A35W_21-3 [16]_aug4,Dent,0,data\embeddings\Dent\251003_125510_A35W_21-3 [16]_aug4.npy,True,4
251003_125510_A35W_21-3 [16]_aug5,Dent,0,data\embeddings\Dent\251003_125510_A35W_21-3 [16]_aug5.npy,True,5
251003_125510_A35W_23-2 [16384]_aug1,Dent,0,data\embeddings\Dent\251003_125510_A35W_23-2 [16384]_aug1.npy,True,1
251003_125510_A35W_23-2 [16384]_aug2,Dent,0,data\embeddings\Dent\251003_125510_A35W_23-2 [16384]_aug2.npy,True,2
251003_125510_A35W_23-2 [16384]_aug3,Dent,0,data\embeddings\Dent\251003_125510_A35W_23-2 [16384]_aug3.npy,True,3
251003_125510_A35W_23-2 [16384]_aug4,Dent,0,data\embeddings\Dent\251003_125510_A35W_23-2 [16384]_aug4.npy,True,4
251003_125510_A35W_23-2 [16384]_aug5,Dent,0,data\embeddings\Dent\251003_125510_A35W_23-2 [16384]_aug5.npy,True,5
251003_125510_A35W_24-2 [16384]_aug1,Dent,3,data\embeddings\Dent\251003_125510_A35W_24-2 [16384]_aug1.npy,True,1
251003_125510_A35W_24-2 [16384]_aug2,Dent,3,data\embeddings\Dent\251003_125510_A35W_24-2 [16384]_aug2.npy,True,2
251003_125510_A35W_24-2 [16384]_aug3,Dent,3,data\embeddings\Dent\251003_125510_A35W_24-2 [16384]_aug3.npy,True,3
251003_125510_A35W_24-2 [16384]_aug4,Dent,3,data\embeddings\Dent\251003_125510_A35W_24-2 [16384]_aug4.npy,True,4
251003_125510_A35W_24-2 [16384]_aug5,Dent,3,data\embeddings\Dent\251003_125510_A35W_24-2 [16384]_aug5.npy,True,5
251003_125510_A35W_27-1 [1024]_aug1,Dent,1,data\embeddings\Dent\251003_125510_A35W_27-1 [1024]_aug1.npy,True,1
251003_125510_A35W_27-1 [1024]_aug2,Dent,1,data\embeddings\Dent\251003_125510_A35W_27-1 [1024]_aug2.npy,True,2
251003_125510_A35W_27-1 [1024]_aug3,Dent,1,data\embeddings\Dent\251003_125510_A35W_27-1 [1024]_aug3.npy,True,3
251003_125510_A35W_27-1 [1024]_aug4,Dent,1,data\embeddings\Dent\251003_125510_A35W_27-1 [1024]_aug4.npy,True,4
251003_125510_A35W_27-1 [1024]_aug5,Dent,1,data\embeddings\Dent\251003_125510_A35W_27-1 [1024]_aug5.npy,True,5
251003_125510_A35W_29-1 [1024]_aug1,Dent,0,data\embeddings\Dent\251003_125510_A35W_29-1 [1024]_aug1.npy,True,1
251003_125510_A35W_29-1 [1024]_aug2,Dent,0,data\embeddings\Dent\251003_125510_A35W_29-1 [1024]_aug2.npy,True,2
251003_125510_A35W_29-1 [1024]_aug3,Dent,0,data\embeddings\Dent\251003_125510_A35W_29-1 [1024]_aug3.npy,True,3
251003_125510_A35W_29-1 [1024]_aug4,Dent,0,data\embeddings\Dent\251003_125510_A35W_29-1 [1024]_aug4.npy,True,4
251003_125510_A35W_29-1 [1024]_aug5,Dent,0,data\embeddings\Dent\251003_125510_A35W_29-1 [1024]_aug5.npy,True,5
251003_125510_A35W_30-1 [1024]_aug1,Dent,0,data\embeddings\Dent\251003_125510_A35W_30-1 [1024]_aug1.npy,True,1
251003_125510_A35W_30-1 [1024]_aug2,Dent,0,data\embeddings\Dent\251003_125510_A35W_30-1 [1024]_aug2.npy,True,2
251003_125510_A35W_30-1 [1024]_aug3,Dent,0,data\embeddings\Dent\251003_125510_A35W_30-1 [1024]_aug3.npy,True,3
251003_125510_A35W_30-1 [1024]_aug4,Dent,0,data\embeddings\Dent\251003_125510_A35W_30-1 [1024]_aug4.npy,True,4
251003_125510_A35W_30-1 [1024]_aug5,Dent,0,data\embeddings\Dent\251003_125510_A35W_30-1 [1024]_aug5.npy,True,5
251003_125510_A35W_31-1 [1024]_aug1,Dent,2,data\embeddings\Dent\251003_125510_A35W_31-1 [1024]_aug1.npy,True,1
251003_125510_A35W_31-1 [1024]_aug2,Dent,2,data\embeddings\Dent\251003_125510_A35W_31-1 [1024]_aug2.npy,True,2
251003_125510_A35W_31-1 [1024]_aug3,Dent,2,data\embeddings\Dent\251003_125510_A35W_31-1 [1024]_aug3.npy,True,3
251003_125510_A35W_31-1 [1024]_aug4,Dent,2,data\embeddings\Dent\251003_125510_A35W_31-1 [1024]_aug4.npy,True,4
251003_125510_A35W_31-1 [1024]_aug5,Dent,2,data\embeddings\Dent\251003_125510_A35W_31-1 [1024]_aug5.npy,True,5
251003_133647_A35W_10-2 [16384]_aug1,Dent,0,data\embeddings\Dent\251003_133647_A35W_10-2 [16384]_aug1.npy,True,1
251003_133647_A35W_10-2 [16384]_aug2,Dent,0,data\embeddings\Dent\251003_133647_A35W_10-2 [16384]_aug2.npy,True,2
251003_133647_A35W_10-2 [16384]_aug3,Dent,0,data\embeddings\Dent\251003_133647_A35W_10-2 [16384]_aug3.npy,True,3
251003_133647_A35W_10-2 [16384]_aug4,Dent,0,data\embeddings\Dent\251003_133647_A35W_10-2 [16384]_aug4.npy,True,4
251003_133647_A35W_10-2 [16384]_aug5,Dent,0,data\embeddings\Dent\251003_133647_A35W_10-2 [16384]_aug5.npy,True,5
251003_133647_A35W_10-3 [16]_aug1,Dent,0,data\embeddings\Dent\251003_133647_A35W_10-3 [16]_aug1.npy,True,1
251003_133647_A35W_10-3 [16]_aug2,Dent,0,data\embeddings\Dent\251003_133647_A35W_10-3 [16]_aug2.npy,True,2
251003_133647_A35W_10-3 [16]_aug3,Dent,0,data\embeddings\Dent\251003_133647_A35W_10-3 [16]_aug3.npy,True,3
251003_133647_A35W_10-3 [16]_aug4,Dent,0,data\embeddings\Dent\251003_133647_A35W_10-3 [16]_aug4.npy,True,4
251003_133647_A35W_10-3 [16]_aug5,Dent,0,data\embeddings\Dent\251003_133647_A35W_10-3 [16]_aug5.npy,True,5
251003_133647_A35W_11-1 [1024]_aug1,Dent,2,data\embeddings\Dent\251003_133647_A35W_11-1 [1024]_aug1.npy,True,1
251003_133647_A35W_11-1 [1024]_aug2,Dent,2,data\embeddings\Dent\251003_133647_A35W_11-1 [1024]_aug2.npy,True,2
251003_133647_A35W_11-1 [1024]_aug3,Dent,2,data\embeddings\Dent\251003_133647_A35W_11-1 [1024]_aug3.npy,True,3
251003_133647_A35W_11-1 [1024]_aug4,Dent,2,data\embeddings\Dent\251003_133647_A35W_11-1 [1024]_aug4.npy,True,4
251003_133647_A35W_11-1 [1024]_aug5,Dent,2,data\embeddings\Dent\251003_133647_A35W_11-1 [1024]_aug5.npy,True,5
251003_133647_A35W_2-2 [16384]_aug1,Dent,1,data\embeddings\Dent\251003_133647_A35W_2-2 [16384]_aug1.npy,True,1
251003_133647_A35W_2-2 [16384]_aug2,Dent,1,data\embeddings\Dent\251003_133647_A35W_2-2 [16384]_aug2.npy,True,2
251003_133647_A35W_2-2 [16384]_aug3,Dent,1,data\embeddings\Dent\251003_133647_A35W_2-2 [16384]_aug3.npy,True,3
251003_133647_A35W_2-2 [16384]_aug4,Dent,1,data\embeddings\Dent\251003_133647_A35W_2-2 [16384]_aug4.npy,True,4
251003_133647_A35W_2-2 [16384]_aug5,Dent,1,data\embeddings\Dent\251003_133647_A35W_2-2 [16384]_aug5.npy,True,5
251003_133647_A35W_5-1 [1024]_aug1,Dent,1,data\embeddings\Dent\251003_133647_A35W_5-1 [1024]_aug1.npy,True,1
251003_133647_A35W_5-1 [1024]_aug2,Dent,1,data\embeddings\Dent\251003_133647_A35W_5-1 [1024]_aug2.npy,True,2
251003_133647_A35W_5-1 [1024]_aug3,Dent,1,data\embeddings\Dent\251003_133647_A35W_5-1 [1024]_aug3.npy,True,3
251003_133647_A35W_5-1 [1024]_aug4,Dent,1,data\embeddings\Dent\251003_133647_A35W_5-1 [1024]_aug4.npy,True,4
251003_133647_A35W_5-1 [1024]_aug5,Dent,1,data\embeddings\Dent\251003_133647_A35W_5-1 [1024]_aug5.npy,True,5
251003_133647_A35W_7-1 [1024]_aug1,Dent,1,data\embeddings\Dent\251003_133647_A35W_7-1 [1024]_aug1.npy,True,1
251003_133647_A35W_7-1 [1024]_aug2,Dent,1,data\embeddings\Dent\251003_133647_A35W_7-1 [1024]_aug2.npy,True,2
251003_133647_A35W_7-1 [1024]_aug3,Dent,1,data\embeddings\Dent\251003_133647_A35W_7-1 [1024]_aug3.npy,True,3
251003_133647_A35W_7-1 [1024]_aug4,Dent,1,data\embeddings\Dent\251003_133647_A35W_7-1 [1024]_aug4.npy,True,4
251003_133647_A35W_7-1 [1024]_aug5,Dent,1,data\embeddings\Dent\251003_133647_A35W_7-1 [1024]_aug5.npy,True,5
251003_133647_A35W_9-1 [1024]_aug1,Dent,2,data\embeddings\Dent\251003_133647_A35W_9-1 [1024]_aug1.npy,True,1
251003_133647_A35W_9-1 [1024]_aug2,Dent,2,data\embeddings\Dent\251003_133647_A35W_9-1 [1024]_aug2.npy,True,2
251003_133647_A35W_9-1 [1024]_aug3,Dent,2,data\embeddings\Dent\251003_133647_A35W_9-1 [1024]_aug3.npy,True,3
251003_133647_A35W_9-1 [1024]_aug4,Dent,2,data\embeddings\Dent\251003_133647_A35W_9-1 [1024]_aug4.npy,True,4
251003_133647_A35W_9-1 [1024]_aug5,Dent,2,data\embeddings\Dent\251003_133647_A35W_9-1 [1024]_aug5.npy,True,5
251003_135630_A35W_2-3 [16]_aug1,Dent,2,data\embeddings\Dent\251003_135630_A35W_2-3 [16]_aug1.npy,True,1
251003_135630_A35W_2-3 [16]_aug2,Dent,2,data\embeddings\Dent\251003_135630_A35W_2-3 [16]_aug2.npy,True,2
251003_135630_A35W_2-3 [16]_aug3,Dent,2,data\embeddings\Dent\251003_135630_A35W_2-3 [16]_aug3.npy,True,3
251003_135630_A35W_2-3 [16]_aug4,Dent,2,data\embeddings\Dent\251003_135630_A35W_2-3 [16]_aug4.npy,True,4
251003_135630_A35W_2-3 [16]_aug5,Dent,2,data\embeddings\Dent\251003_135630_A35W_2-3 [16]_aug5.npy,True,5
251003_135630_A35W_24-1 [1024]_aug1,Dent,2,data\embeddings\Dent\251003_135630_A35W_24-1 [1024]_aug1.npy,True,1
251003_135630_A35W_24-1 [1024]_aug2,Dent,2,data\embeddings\Dent\251003_135630_A35W_24-1 [1024]_aug2.npy,True,2
251003_135630_A35W_24-1 [1024]_aug3,Dent,2,data\embeddings\Dent\251003_135630_A35W_24-1 [1024]_aug3.npy,True,3
251003_135630_A35W_24-1 [1024]_aug4,Dent,2,data\embeddings\Dent\251003_135630_A35W_24-1 [1024]_aug4.npy,True,4
251003_135630_A35W_24-1 [1024]_aug5,Dent,2,data\embeddings\Dent\251003_135630_A35W_24-1 [1024]_aug5.npy,True,5
251010_083430_A35W_1-1 [1024]_aug1,Dent,0,data\embeddings\Dent\251010_083430_A35W_1-1 [1024]_aug1.npy,True,1
251010_083430_A35W_1-1 [1024]_aug2,Dent,0,data\embeddings\Dent\251010_083430_A35W_1-1 [1024]_aug2.npy,True,2
251010_083430_A35W_1-1 [1024]_aug3,Dent,0,data\embeddings\Dent\251010_083430_A35W_1-1 [1024]_aug3.npy,True,3
251010_083430_A35W_1-1 [1024]_aug4,Dent,0,data\embeddings\Dent\251010_083430_A35W_1-1 [1024]_aug4.npy,True,4
251010_083430_A35W_1-1 [1024]_aug5,Dent,0,data\embeddings\Dent\251010_083430_A35W_1-1 [1024]_aug5.npy,True,5
251010_083430_A35W_5-1 [1024]_aug1,Dent,3,data\embeddings\Dent\251010_083430_A35W_5-1 [1024]_aug1.npy,True,1
251010_083430_A35W_5-1 [1024]_aug2,Dent,3,data\embeddings\Dent\251010_083430_A35W_5-1 [1024]_aug2.npy,True,2
251010_083430_A35W_5-1 [1024]_aug3,Dent,3,data\embeddings\Dent\251010_083430_A35W_5-1 [1024]_aug3.npy,True,3
251010_083430_A35W_5-1 [1024]_aug4,Dent,3,data\embeddings\Dent\251010_083430_A35W_5-1 [1024]_aug4.npy,True,4
251010_083430_A35W_5-1 [1024]_aug5,Dent,3,data\embeddings\Dent\251010_083430_A35W_5-1 [1024]_aug5.npy,True,5
251010_084003_A35W_2-3 [16]_aug1,Dent,1,data\embeddings\Dent\251010_084003_A35W_2-3 [16]_aug1.npy,True,1
251010_084003_A35W_2-3 [16]_aug2,Dent,1,data\embeddings\Dent\251010_084003_A35W_2-3 [16]_aug2.npy,True,2
251010_084003_A35W_2-3 [16]_aug3,Dent,1,data\embeddings\Dent\251010_084003_A35W_2-3 [16]_aug3.npy,True,3
251010_084003_A35W_2-3 [16]_aug4,Dent,1,data\embeddings\Dent\251010_084003_A35W_2-3 [16]_aug4.npy,True,4
251010_084003_A35W_2-3 [16]_aug5,Dent,1,data\embeddings\Dent\251010_084003_A35W_2-3 [16]_aug5.npy,True,5
251010_084003_A35W_3-2 [16]_aug1,Dent,1,data\embeddings\Dent\251010_084003_A35W_3-2 [16]_aug1.npy,True,1
251010_084003_A35W_3-2 [16]_aug2,Dent,1,data\embeddings\Dent\251010_084003_A35W_3-2 [16]_aug2.npy,True,2
251010_084003_A35W_3-2 [16]_aug3,Dent,1,data\embeddings\Dent\251010_084003_A35W_3-2 [16]_aug3.npy,True,3
251010_084003_A35W_3-2 [16]_aug4,Dent,1,data\embeddings\Dent\251010_084003_A35W_3-2 [16]_aug4.npy,True,4
251010_084003_A35W_3-2 [16]_aug5,Dent,1,data\embeddings\Dent\251010_084003_A35W_3-2 [16]_aug5.npy,True,5
251010_084003_A35W_5-2 [16]_aug1,Dent,3,data\embeddings\Dent\251010_084003_A35W_5-2 [16]_aug1.npy,True,1
251010_084003_A35W_5-2 [16]_aug2,Dent,3,data\embeddings\Dent\251010_084003_A35W_5-2 [16]_aug2.npy,True,2
251010_084003_A35W_5-2 [16]_aug3,Dent,3,data\embeddings\Dent\251010_084003_A35W_5-2 [16]_aug3.npy,True,3
251010_084003_A35W_5-2 [16]_aug4,Dent,3,data\embeddings\Dent\251010_084003_A35W_5-2 [16]_aug4.npy,True,4
251010_084003_A35W_5-2 [16]_aug5,Dent,3,data\embeddings\Dent\251010_084003_A35W_5-2 [16]_aug5.npy,True,5
251014_135417_A35W_11-1 [1024]_aug1,Dent,2,data\embeddings\Dent\251014_135417_A35W_11-1 [1024]_aug1.npy,True,1
251014_135417_A35W_11-1 [1024]_aug2,Dent,2,data\embeddings\Dent\251014_135417_A35W_11-1 [1024]_aug2.npy,True,2
251014_135417_A35W_11-1 [1024]_aug3,Dent,2,data\embeddings\Dent\251014_135417_A35W_11-1 [1024]_aug3.npy,True,3
251014_135417_A35W_11-1 [1024]_aug4,Dent,2,data\embeddings\Dent\251014_135417_A35W_11-1 [1024]_aug4.npy,True,4
251014_135417_A35W_11-1 [1024]_aug5,Dent,2,data\embeddings\Dent\251014_135417_A35W_11-1 [1024]_aug5.npy,True,5
251014_135417_A35W_15-1 [16]_aug1,Dent,3,data\embeddings\Dent\251014_135417_A35W_15-1 [16]_aug1.npy,True,1
251014_135417_A35W_15-1 [16]_aug2,Dent,3,data\embeddings\Dent\251014_135417_A35W_15-1 [16]_aug2.npy,True,2
251014_135417_A35W_15-1 [16]_aug3,Dent,3,data\embeddings\Dent\251014_135417_A35W_15-1 [16]_aug3.npy,True,3
251014_135417_A35W_15-1 [16]_aug4,Dent,3,data\embeddings\Dent\251014_135417_A35W_15-1 [16]_aug4.npy,True,4
251014_135417_A35W_15-1 [16]_aug5,Dent,3,data\embeddings\Dent\251014_135417_A35W_15-1 [16]_aug5.npy,True,5
251014_135417_A35W_28-1 [1024]_aug1,Dent,2,data\embeddings\Dent\251014_135417_A35W_28-1 [1024]_aug1.npy,True,1
251014_135417_A35W_28-1 [1024]_aug2,Dent,2,data\embeddings\Dent\251014_135417_A35W_28-1 [1024]_aug2.npy,True,2
251014_135417_A35W_28-1 [1024]_aug3,Dent,2,data\embeddings\Dent\251014_135417_A35W_28-1 [1024]_aug3.npy,True,3
251014_135417_A35W_28-1 [1024]_aug4,Dent,2,data\embeddings\Dent\251014_135417_A35W_28-1 [1024]_aug4.npy,True,4
251014_135417_A35W_28-1 [1024]_aug5,Dent,2,data\embeddings\Dent\251014_135417_A35W_28-1 [1024]_aug5.npy,True,5
251014_135417_A35W_3-2 [16]_aug1,Dent,3,data\embeddings\Dent\251014_135417_A35W_3-2 [16]_aug1.npy,True,1
251014_135417_A35W_3-2 [16]_aug2,Dent,3,data\embeddings\Dent\251014_135417_A35W_3-2 [16]_aug2.npy,True,2
251014_135417_A35W_3-2 [16]_aug3,Dent,3,data\embeddings\Dent\251014_135417_A35W_3-2 [16]_aug3.npy,True,3
251014_135417_A35W_3-2 [16]_aug4,Dent,3,data\embeddings\Dent\251014_135417_A35W_3-2 [16]_aug4.npy,True,4
251014_135417_A35W_3-2 [16]_aug5,Dent,3,data\embeddings\Dent\251014_135417_A35W_3-2 [16]_aug5.npy,True,5
251014_135417_A35W_4-2 [16]_aug1,Dent,0,data\embeddings\Dent\251014_135417_A35W_4-2 [16]_aug1.npy,True,1
251014_135417_A35W_4-2 [16]_aug2,Dent,0,data\embeddings\Dent\251014_135417_A35W_4-2 [16]_aug2.npy,True,2
251014_135417_A35W_4-2 [16]_aug3,Dent,0,data\embeddings\Dent\251014_135417_A35W_4-2 [16]_aug3.npy,True,3
251014_135417_A35W_4-2 [16]_aug4,Dent,0,data\embeddings\Dent\251014_135417_A35W_4-2 [16]_aug4.npy,True,4
251014_135417_A35W_4-2 [16]_aug5,Dent,0,data\embeddings\Dent\251014_135417_A35W_4-2 [16]_aug5.npy,True,5
251014_135417_A35W_6-1 [1024]_aug1,Dent,2,data\embeddings\Dent\251014_135417_A35W_6-1 [1024]_aug1.npy,True,1
251014_135417_A35W_6-1 [1024]_aug2,Dent,2,data\embeddings\Dent\251014_135417_A35W_6-1 [1024]_aug2.npy,True,2
251014_135417_A35W_6-1 [1024]_aug3,Dent,2,data\embeddings\Dent\251014_135417_A35W_6-1 [1024]_aug3.npy,True,3
251014_135417_A35W_6-1 [1024]_aug4,Dent,2,data\embeddings\Dent\251014_135417_A35W_6-1 [1024]_aug4.npy,True,4
251014_135417_A35W_6-1 [1024]_aug5,Dent,2,data\embeddings\Dent\251014_135417_A35W_6-1 [1024]_aug5.npy,True,5
251014_141452_A35W_3-3 [262144]_aug1,Dent,2,data\embeddings\Dent\251014_141452_A35W_3-3 [262144]_aug1.npy,True,1
251014_141452_A35W_3-3 [262144]_aug2,Dent,2,data\embeddings\Dent\251014_141452_A35W_3-3 [262144]_aug2.npy,True,2
251014_141452_A35W_3-3 [262144]_aug3,Dent,2,data\embeddings\Dent\251014_141452_A35W_3-3 [262144]_aug3.npy,True,3
251014_141452_A35W_3-3 [262144]_aug4,Dent,2,data\embeddings\Dent\251014_141452_A35W_3-3 [262144]_aug4.npy,True,4
251014_141452_A35W_3-3 [262144]_aug5,Dent,2,data\embeddings\Dent\251014_141452_A35W_3-3 [262144]_aug5.npy,True,5
251016_140741_A35W_1-3 [262144]_aug1,Dent,3,data\embeddings\Dent\251016_140741_A35W_1-3 [262144]_aug1.npy,True,1
251016_140741_A35W_1-3 [262144]_aug2,Dent,3,data\embeddings\Dent\251016_140741_A35W_1-3 [262144]_aug2.npy,True,2
251016_140741_A35W_1-3 [262144]_aug3,Dent,3,data\embeddings\Dent\251016_140741_A35W_1-3 [262144]_aug3.npy,True,3
251016_140741_A35W_1-3 [262144]_aug4,Dent,3,data\embeddings\Dent\251016_140741_A35W_1-3 [262144]_aug4.npy,True,4
251016_140741_A35W_1-3 [262144]_aug5,Dent,3,data\embeddings\Dent\251016_140741_A35W_1-3 [262144]_aug5.npy,True,5
251016_140741_A35W_3-3 [1]_aug1,Dent,1,data\embeddings\Dent\251016_140741_A35W_3-3 [1]_aug1.npy,True,1
251016_140741_A35W_3-3 [1]_aug2,Dent,1,data\embeddings\Dent\251016_140741_A35W_3-3 [1]_aug2.npy,True,2
251016_140741_A35W_3-3 [1]_aug3,Dent,1,data\embeddings\Dent\251016_140741_A35W_3-3 [1]_aug3.npy,True,3
251016_140741_A35W_3-3 [1]_aug4,Dent,1,data\embeddings\Dent\251016_140741_A35W_3-3 [1]_aug4.npy,True,4
251016_140741_A35W_3-3 [1]_aug5,Dent,1,data\embeddings\Dent\251016_140741_A35W_3-3 [1]_aug5.npy,True,5
250825_152739_A35W_1-1 [1024]_aug1,Loose,1,data\embeddings\Loose\250825_152739_A35W_1-1 [1024]_aug1.npy,True,1
250825_152739_A35W_1-1 [1024]_aug2,Loose,1,data\embeddings\Loose\250825_152739_A35W_1-1 [1024]_aug2.npy,True,2
250825_152739_A35W_1-1 [1024]_aug3,Loose,1,data\embeddings\Loose\250825_152739_A35W_1-1 [1024]_aug3.npy,True,3
250825_152739_A35W_1-1 [1024]_aug4,Loose,1,data\embeddings\Loose\250825_152739_A35W_1-1 [1024]_aug4.npy,True,4
250825_152739_A35W_1-1 [1024]_aug5,Loose,1,data\embeddings\Loose\250825_152739_A35W_1-1 [1024]_aug5.npy,True,5
250825_152739_A35W_10-3 [16]_aug1,Loose,0,data\embeddings\Loose\250825_152739_A35W_10-3 [16]_aug1.npy,True,1
250825_152739_A35W_10-3 [16]_aug2,Loose,0,data\embeddings\Loose\250825_152739_A35W_10-3 [16]_aug2.npy,True,2
250825_152739_A35W_10-3 [16]_aug3,Loose,0,data\embeddings\Loose\250825_152739_A35W_10-3 [16]_aug3.npy,True,3
250825_152739_A35W_10-3 [16]_aug4,Loose,0,data\embeddings\Loose\250825_152739_A35W_10-3 [16]_aug4.npy,True,4
250825_152739_A35W_10-3 [16]_aug5,Loose,0,data\embeddings\Loose\250825_152739_A35W_10-3 [16]_aug5.npy,True,5
250825_152739_A35W_11-3 [16]_aug1,Loose,3,data\embeddings\Loose\250825_152739_A35W_11-3 [16]_aug1.npy,True,1
250825_152739_A35W_11-3 [16]_aug2,Loose,3,data\embeddings\Loose\250825_152739_A35W_11-3 [16]_aug2.npy,True,2
250825_152739_A35W_11-3 [16]_aug3,Loose,3,data\embeddings\Loose\250825_152739_A35W_11-3 [16]_aug3.npy,True,3
250825_152739_A35W_11-3 [16]_aug4,Loose,3,data\embeddings\Loose\250825_152739_A35W_11-3 [16]_aug4.npy,True,4
